time,temperature,humidity
2026-05-25 15:03:48,34.60,34.90
2026-05-25 15:03:50,34.60,35.10
2026-05-25 15:03:52,34.60,34.80
2026-05-25 15:03:54,34.60,34.80
2026-05-25 15:03:56,34.60,34.80
2026-05-25 15:03:58,34.60,34.70
2026-05-25 15:04:00,34.60,34.80
2026-05-25 15:04:02,34.60,34.80
2026-05-25 15:04:04,34.60,34.80
2026-05-25 15:04:06,34.60,35.00
2026-05-25 15:04:08,34.60,35.00
2026-05-25 15:04:10,34.50,35.00
2026-05-25 15:04:12,34.50,35.10
2026-05-25 15:04:14,34.60,35.20
2026-05-25 15:04:16,34.50,35.20
2026-05-25 15:04:18,34.60,35.30
2026-05-25 15:04:20,34.60,39.80
2026-05-25 15:04:22,34.60,46.60
2026-05-25 15:04:24,34.60,47.50
2026-05-25 15:04:26,34.60,48.90
2026-05-25 15:04:28,34.60,44.40
2026-05-25 15:04:30,34.60,42.30
2026-05-25 15:04:32,34.50,45.00
2026-05-25 15:04:34,34.50,43.80
2026-05-25 15:04:36,34.60,45.00
2026-05-25 15:04:38,34.60,43.90
2026-05-25 15:04:40,34.50,43.20
2026-05-25 15:04:42,34.60,44.70
2026-05-25 15:04:44,34.60,44.60
2026-05-25 15:04:46,34.60,42.70
2026-05-25 15:04:48,34.60,43.40
2026-05-25 15:04:50,34.60,43.90
2026-05-25 15:04:52,34.60,47.00
2026-05-25 15:04:54,34.60,47.00
2026-05-25 15:04:56,34.70,44.10
2026-05-25 15:04:58,34.70,46.30
2026-05-25 15:05:00,34.70,52.40
2026-05-25 15:05:02,34.70,52.50
2026-05-25 15:05:04,34.80,55.20
2026-05-25 15:05:06,34.80,54.60
2026-05-25 15:05:08,34.80,57.30
2026-05-25 15:05:10,34.80,61.40
2026-05-25 15:05:12,34.90,64.10
2026-05-25 15:05:14,34.90,66.10
2026-05-25 15:05:16,34.90,67.80
2026-05-25 15:05:18,35.00,69.00
2026-05-25 15:05:20,35.00,70.00
2026-05-25 15:05:22,35.00,70.90
2026-05-25 15:05:24,35.00,71.80
2026-05-25 15:05:26,35.10,72.40
2026-05-25 15:05:28,35.10,73.10
2026-05-25 15:05:30,35.20,73.50
2026-05-25 15:05:32,35.20,73.90
2026-05-25 15:05:34,35.20,74.20
2026-05-25 15:05:36,35.20,74.50
2026-05-25 15:05:38,35.30,74.80
2026-05-25 15:05:40,35.30,75.10
2026-05-25 15:05:42,35.30,75.30
2026-05-25 15:05:44,35.30,72.80
2026-05-25 15:05:46,35.30,58.50
2026-05-25 15:05:48,35.30,45.00
2026-05-25 15:05:51,35.30,40.80
2026-05-25 15:05:53,35.30,38.70
2026-05-25 15:05:55,35.30,37.60
2026-05-25 15:05:57,35.20,37.10
2026-05-25 15:05:59,35.20,36.90
2026-05-25 15:06:01,35.20,36.50
2026-05-25 15:06:03,35.20,36.10
2026-05-25 15:06:05,35.20,36.00
2026-05-25 15:06:07,35.20,36.00
2026-05-25 15:06:09,35.20,36.00
2026-05-25 15:06:11,35.10,36.00
2026-05-25 15:06:13,35.10,35.90
2026-05-25 15:06:15,35.10,35.80
2026-05-25 15:06:17,35.10,36.00
2026-05-25 15:06:19,35.10,36.00
2026-05-25 15:06:21,35.10,35.50
2026-05-25 15:06:23,35.00,35.40
2026-05-25 15:06:25,35.00,35.30
2026-05-25 15:06:27,35.00,35.30
2026-05-25 15:06:29,35.00,35.20
2026-05-25 15:06:31,35.00,35.00
2026-05-25 15:06:33,35.00,34.80
2026-05-25 15:06:35,34.90,34.90
2026-05-25 15:06:37,34.90,35.00
2026-05-25 15:06:39,34.90,35.10
2026-05-25 15:06:41,34.90,35.20
2026-05-25 15:06:43,34.90,35.10
2026-05-25 15:06:45,34.80,35.10
2026-05-25 15:06:47,34.90,35.30
2026-05-25 15:06:49,34.80,35.10
2026-05-25 15:06:51,34.80,35.10
2026-05-25 15:06:53,34.80,35.20
2026-05-25 15:06:55,34.80,35.30
2026-05-25 15:06:57,34.80,35.70
2026-05-25 15:06:59,34.80,35.50
2026-05-25 15:07:01,34.80,35.30
2026-05-25 15:07:03,34.80,35.40
2026-05-25 15:07:05,34.70,35.30
2026-05-25 15:07:07,34.70,35.20
2026-05-25 15:07:09,34.70,35.10
2026-05-25 15:07:11,34.70,35.10
2026-05-25 15:07:13,34.70,35.10
2026-05-25 15:07:15,34.70,35.00
2026-05-25 15:07:17,34.70,34.80
2026-05-25 15:07:19,34.70,34.90
2026-05-25 15:07:21,34.60,35.00
2026-05-25 15:07:23,34.60,35.10
2026-05-25 15:07:25,34.60,35.20
2026-05-25 15:07:27,34.60,35.20
2026-05-25 15:07:29,34.60,35.10
2026-05-25 15:07:31,34.60,35.10
2026-05-25 15:07:33,34.60,35.20
2026-05-25 15:07:35,34.50,35.30
2026-05-25 15:07:37,34.50,35.30
2026-05-25 15:07:39,34.50,35.20
2026-05-25 15:07:41,34.50,35.30
2026-05-25 15:07:43,34.50,35.20
2026-05-25 15:07:45,34.50,35.30
2026-05-25 15:07:47,34.50,35.40
2026-05-25 15:07:49,34.50,35.50
2026-05-25 15:07:51,34.50,35.60
2026-05-25 15:07:53,34.50,35.40
2026-05-25 15:07:55,34.50,35.40
2026-05-25 15:07:57,34.50,35.40
2026-05-25 15:07:59,34.40,35.20
2026-05-25 15:08:01,34.40,35.40
2026-05-25 15:08:03,34.40,35.60
2026-05-25 15:08:05,34.50,35.60
2026-05-25 15:08:07,34.40,35.60
2026-05-25 15:08:09,34.50,35.60
2026-05-25 15:08:11,34.40,35.60
2026-05-25 15:08:13,34.40,35.50
2026-05-25 15:08:15,34.40,35.60
2026-05-25 15:08:17,34.40,35.40
2026-05-25 15:08:19,34.40,35.50
2026-05-25 15:08:21,34.40,35.50
2026-05-25 15:08:23,34.40,35.40
2026-05-25 15:08:25,34.40,35.40
2026-05-25 15:08:27,34.40,35.30
2026-05-25 15:08:29,34.40,35.30
2026-05-25 15:08:31,34.40,35.20
2026-05-25 15:08:33,34.40,35.30
2026-05-25 15:08:35,34.40,35.30
2026-05-25 15:08:37,34.40,35.30
2026-05-25 15:08:39,34.40,35.30
2026-05-25 15:08:41,34.40,35.30
2026-05-25 15:08:43,34.40,35.40
2026-05-25 15:08:45,34.40,35.40
2026-05-25 15:08:47,34.40,35.30
2026-05-25 15:08:49,34.40,35.40
2026-05-25 15:08:51,34.40,35.40
2026-05-25 15:08:53,34.40,35.30
2026-05-25 15:08:55,34.40,35.40
2026-05-25 15:08:57,34.40,35.30
2026-05-25 15:08:59,34.40,35.40
2026-05-25 15:09:01,34.40,35.40
2026-05-25 15:09:03,34.40,35.30
2026-05-25 15:09:05,34.30,35.30
2026-05-25 15:09:07,34.30,35.40
2026-05-25 15:09:09,34.40,35.30
2026-05-25 15:09:11,34.30,35.40
2026-05-25 15:09:13,34.40,35.40
2026-05-25 15:09:15,34.40,35.40
2026-05-25 15:09:17,34.40,35.50
2026-05-25 15:09:19,34.40,35.60
2026-05-25 15:09:21,34.30,35.70
2026-05-25 15:09:23,34.40,35.40
2026-05-25 15:09:25,34.30,35.50
2026-05-25 15:09:27,34.30,35.50
2026-05-25 15:09:29,34.40,35.80
2026-05-25 15:09:31,34.30,35.60
2026-05-25 15:09:33,34.30,35.40
2026-05-25 15:09:35,34.30,35.50
2026-05-25 15:09:37,34.40,35.50
2026-05-25 15:09:39,34.40,35.50
2026-05-25 15:09:41,34.30,35.50
2026-05-25 15:09:43,34.30,35.50
2026-05-25 15:09:45,34.40,35.40
2026-05-25 15:09:47,34.30,35.40
2026-05-25 15:09:49,34.40,35.50
2026-05-25 15:09:51,34.30,35.60
2026-05-25 15:09:53,34.30,35.60
2026-05-25 15:09:55,34.30,35.60
2026-05-25 15:09:57,34.30,35.60
2026-05-25 15:09:59,34.30,35.60
2026-05-25 15:10:01,34.30,35.60
2026-05-25 15:10:03,34.30,35.70
2026-05-25 15:10:05,34.30,35.70
2026-05-25 15:10:07,34.30,35.60
2026-05-25 15:10:09,34.30,35.50
2026-05-25 15:10:11,34.30,35.30
2026-05-25 15:10:13,34.30,35.40
2026-05-25 15:10:15,34.30,35.40
2026-05-25 15:10:17,34.30,35.40
2026-05-25 15:10:19,34.30,35.30
2026-05-25 15:10:21,34.30,35.30
2026-05-25 15:10:23,34.30,35.50
2026-05-25 15:10:25,34.30,35.50
2026-05-25 15:10:27,34.30,35.60
2026-05-25 15:10:29,34.30,35.60
2026-05-25 15:10:31,34.30,35.50
2026-05-25 15:10:33,34.30,35.60
2026-05-25 15:10:35,34.30,35.50
2026-05-25 15:10:37,34.30,35.40
2026-05-25 15:10:39,34.30,35.40
2026-05-25 15:10:41,34.30,35.40
2026-05-25 15:10:43,34.30,35.40
2026-05-25 15:10:45,34.30,35.40
2026-05-25 15:10:47,34.30,35.50
2026-05-25 15:10:49,34.30,35.50
2026-05-25 15:10:51,34.30,35.50
2026-05-25 15:10:53,34.30,35.50
2026-05-25 15:10:55,34.30,35.50
2026-05-25 15:10:57,34.40,35.50
2026-05-25 15:10:59,34.40,35.60
2026-05-25 15:11:01,34.30,35.50
2026-05-25 15:11:03,34.30,35.50
2026-05-25 15:11:05,34.30,35.50
2026-05-25 15:11:07,34.30,35.40
2026-05-25 15:11:09,34.30,35.40
2026-05-25 15:11:11,34.40,35.40
2026-05-25 15:11:13,34.30,35.50
2026-05-25 15:11:15,34.30,35.60
2026-05-25 15:11:17,34.40,35.50
2026-05-25 15:11:19,34.40,35.40
2026-05-25 15:11:22,34.40,35.40
2026-05-25 15:11:24,34.30,35.20
2026-05-25 15:11:26,34.30,35.40
2026-05-25 15:11:28,34.30,35.30
2026-05-25 15:11:30,34.30,35.40
2026-05-25 15:11:32,34.30,35.30
2026-05-25 15:11:34,34.30,35.50
2026-05-25 15:11:36,34.30,35.50
2026-05-25 15:11:38,34.40,35.30
2026-05-25 15:11:40,34.30,35.20
2026-05-25 15:11:42,34.30,35.40
2026-05-25 15:11:44,34.30,35.40
2026-05-25 15:11:46,34.30,35.50
2026-05-25 15:11:48,34.30,35.60
2026-05-25 15:11:50,34.30,35.60
2026-05-25 15:11:52,34.30,35.60
2026-05-25 15:11:54,34.30,35.50
2026-05-25 15:11:56,34.30,35.50
2026-05-25 15:11:58,34.30,35.60
2026-05-25 15:12:00,34.30,35.70
2026-05-25 15:12:02,34.30,35.80
2026-05-25 15:12:04,34.30,35.80
2026-05-25 15:12:06,34.30,35.80
2026-05-25 15:12:08,34.30,35.80
2026-05-25 15:12:10,34.30,35.70
2026-05-25 15:12:12,34.30,35.60
2026-05-25 15:12:14,34.30,35.70
2026-05-25 15:12:16,34.30,35.60
2026-05-25 15:12:18,34.30,35.50
2026-05-25 15:12:20,34.30,35.80
2026-05-25 15:12:22,34.30,35.90
2026-05-25 15:12:24,34.30,35.90
2026-05-25 15:12:26,34.30,36.30
2026-05-25 15:12:28,34.30,36.60
2026-05-25 15:12:30,34.30,36.70
2026-05-25 15:12:32,34.30,36.50
2026-05-25 15:12:34,34.30,36.20
2026-05-25 15:12:36,34.30,35.90
2026-05-25 15:12:38,34.30,35.60
2026-05-25 15:12:40,34.30,35.70
2026-05-25 15:12:42,34.30,35.90
2026-05-25 15:12:44,34.30,35.80
2026-05-25 15:12:46,34.30,35.90
2026-05-25 15:12:48,34.30,35.70
2026-05-25 15:12:50,34.30,35.70
2026-05-25 15:12:52,34.30,35.80
2026-05-25 15:12:54,34.30,36.00
2026-05-25 15:12:56,34.30,35.90
2026-05-25 15:12:58,34.20,35.80
2026-05-25 15:13:00,34.20,36.00
2026-05-25 15:13:02,34.20,35.90
2026-05-25 15:13:04,34.20,35.90
2026-05-25 15:13:06,34.20,36.00
2026-05-25 15:13:08,34.20,35.90
2026-05-25 15:13:10,34.20,35.80
2026-05-25 15:13:12,34.20,35.80
2026-05-25 15:13:14,34.20,35.80
2026-05-25 15:13:16,34.20,35.90
2026-05-25 15:13:18,34.20,36.00
2026-05-25 15:13:20,34.10,36.30
2026-05-25 15:13:22,34.10,36.90
2026-05-25 15:13:24,34.10,36.70
2026-05-25 15:13:26,34.10,36.20
2026-05-25 15:13:28,34.10,36.00
2026-05-25 15:13:30,34.10,35.90
2026-05-25 15:13:32,34.10,35.90
2026-05-25 15:13:34,34.10,35.90
2026-05-25 15:13:36,34.10,35.90
